,anio,codigo_municipio,municipio,codigo_departamento,departamento,codigo_etc,etc,poblacion_5_16,tasa_matriculacion_5_16,cobertura_neta,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,desercion,desercion_primaria,desercion_secundaria,desercion_media,aprobacion,aprobacion_primaria,aprobacion_secundaria,aprobacion_media,reprobacion,reprobacion_primaria,reprobacion_secundaria,reprobacion_media,repitencia,repitencia_primaria,repitencia_secundaria,repitencia_media
96,2023,5665,San Pedro de Uraba,5,Antioquia,3758.0,Antioquia (ETC),7876.0,92.46,92.46,73.04,93.43,59.04,101.68,89.17,123.67,99.12,3.69,2.48,4.66,4.2,91.34,93.59,89.09,89.42,4.97,3.93,6.25,6.38,7.91,8.62,9.47,4.87
97,2023,5667,San Rafael,5,Antioquia,3758.0,Antioquia (ETC),2893.0,78.71,78.71,76.13,67.85,49.58,85.17,84.86,91.16,75.84,2.69,1.65,4.07,2.36,91.47,93.6,86.39,93.92,5.85,4.75,9.54,3.72,7.49,7.86,9.91,4.73
98,2023,5670,San Roque,5,Antioquia,3758.0,Antioquia (ETC),4305.0,81.21,81.21,72.54,71.79,49.86,92.52,85.3,104.37,90.95,3.4,2.66,4.21,4.7,91.98,94.17,88.43,90.6,4.62,3.17,7.36,4.7,8.27,11.53,8.51,1.71
99,2023,5674,San Vicente,5,Antioquia,3758.0,Antioquia (ETC),4011.0,77.06,77.06,75.64,69.04,45.62,81.58,85.7,86.69,67.46,4.11,3.42,5.8,2.3,88.67,90.36,82.95,94.48,7.22,6.22,11.25,3.22,8.96,8.73,13.04,2.76
100,2023,5679,Santa Bárbara,5,Antioquia,3758.0,Antioquia (ETC),4285.0,69.57,69.57,62.3,60.21,49.54,75.12,72.66,81.51,75.23,3.48,2.88,4.68,2.5,90.01,92.07,86.3,90.94,6.51,5.04,9.02,6.55,9.09,8.73,11.45,7.32
101,2023,5686,Santa Rosa de Osos,5,Antioquia,3758.0,Antioquia (ETC),7516.0,95.1,95.09,85.77,89.44,69.98,102.29,96.77,112.03,105.24,5.96,5.58,7.49,4.52,85.73,87.22,79.12,91.45,8.3,7.2,13.38,4.03,8.26,9.58,10.04,3.17
102,2023,5690,Santo Domingo,5,Antioquia,3758.0,Antioquia (ETC),2184.0,100.78,100.78,90.35,84.14,64.31,115.61,110.31,124.73,116.35,3.51,3.59,3.96,1.57,88.8,89.85,83.63,94.65,7.69,6.56,12.4,3.77,7.24,9.02,8.44,2.2
103,2023,5697,El Santuario,5,Antioquia,3758.0,Antioquia (ETC),7548.0,94.49,94.45,88.96,90.08,64.97,99.83,97.02,110.38,92.39,3.62,2.72,5.28,2.06,87.79,91.41,79.5,92.8,8.59,5.87,15.22,5.14,7.95,6.49,13.44,2.44
104,2023,5736,Segovia,5,Antioquia,3758.0,Antioquia (ETC),8803.0,85.33,85.33,84.76,70.73,34.13,96.63,101.55,102.67,76.16,5.78,4.98,7.77,3.91,85.87,87.88,79.35,90.01,8.35,7.14,12.87,6.08,8.63,9.69,10.79,3.18
105,2023,5756,Sonson,5,Antioquia,3758.0,Antioquia (ETC),7061.0,79.83,79.83,75.7,62.42,46.42,89.21,90.59,89.55,84.78,3.47,2.28,5.09,3.8,91.94,93.0,88.59,93.23,4.6,4.72,6.32,2.97,8.77,10.01,11.66,2.85
106,2023,5761,Sopetrán,5,Antioquia,3758.0,Antioquia (ETC),2625.0,95.39,95.39,91.73,78.72,46.4,112.65,109.26,119.22,107.89,4.08,3.68,3.81,2.75,88.38,89.46,85.91,89.0,7.54,6.86,10.28,8.25,9.23,10.61,10.85,3.44
107,2023,5789,Támesis,5,Antioquia,3758.0,Antioquia (ETC),2677.0,77.96,77.96,73.93,62.62,50.85,93.31,85.99,103.51,94.87,2.54,2.4,2.68,1.29,92.01,91.04,91.36,95.09,5.44,6.56,5.96,3.62,9.83,9.51,14.6,3.88
108,2023,5790,Tarazá,5,Antioquia,3758.0,Antioquia (ETC),7418.0,76.95,76.95,70.13,57.37,33.66,92.01,91.19,105.72,76.89,6.4,5.59,7.92,4.63,81.99,83.97,75.43,87.22,11.61,10.44,16.66,8.15,13.24,14.09,16.24,7.04
109,2023,5792,Tarso,5,Antioquia,3758.0,Antioquia (ETC),1133.0,62.67,62.67,65.93,41.84,34.33,72.9,78.68,70.41,68.66,3.96,2.79,4.76,3.51,86.39,89.11,77.49,93.86,9.64,8.1,17.75,2.63,12.02,14.53,14.29,3.51
110,2023,5809,Titiribí,5,Antioquia,3758.0,Antioquia (ETC),1690.0,68.7,68.7,65.73,56.49,37.58,81.36,76.37,93.76,67.45,6.19,5.22,9.84,2.65,87.46,88.2,81.5,94.04,6.35,6.58,8.67,3.31,15.8,11.41,25.76,11.26
111,2023,5819,Toledo,5,Antioquia,3758.0,Antioquia (ETC),1107.0,93.68,93.68,85.98,74.24,51.18,103.07,109.83,109.97,90.59,2.65,2.67,3.25,2.25,86.43,83.62,85.8,95.51,10.91,13.71,10.95,2.25,10.9,14.29,10.62,1.72
112,2023,5837,Turbo,5,Antioquia,3763.0,Turbo,33384.0,101.55,101.54,89.33,89.34,63.12,118.55,108.46,126.99,142.71,3.57,2.89,4.78,3.5,89.63,91.22,85.61,90.4,6.8,5.89,9.61,6.09,9.36,9.96,12.41,3.96
113,2023,5842,Uramita,5,Antioquia,3758.0,Antioquia (ETC),1533.0,77.3,77.3,78.26,58.35,32.19,88.91,95.65,90.54,71.67,7.85,4.08,13.77,13.33,86.17,87.77,81.56,83.81,5.99,8.15,4.68,2.86,10.19,10.66,12.47,7.62
114,2023,5847,Urrao,5,Antioquia,3758.0,Antioquia (ETC),6870.0,83.68,83.68,82.52,63.48,43.36,95.72,105.93,90.04,91.5,5.7,4.07,8.22,7.45,85.67,84.46,83.72,89.97,8.62,11.47,8.06,2.58,12.44,16.97,10.44,4.15
115,2023,5854,Valdivia,5,Antioquia,3758.0,Antioquia (ETC),3413.0,78.76,78.76,74.66,55.41,32.28,89.28,101.1,91.93,58.58,2.97,2.99,3.3,1.21,89.05,90.48,83.25,93.95,7.97,6.53,13.44,4.84,12.11,15.5,12.15,2.42
116,2023,5856,Valparaíso,5,Antioquia,3758.0,Antioquia (ETC),1044.0,66.86,66.86,63.99,52.87,39.31,79.6,76.38,86.78,76.88,3.41,3.6,3.23,4.44,87.87,89.49,83.47,86.67,8.72,6.91,13.31,8.89,14.85,20.42,13.71,6.67
117,2023,5858,Vegachí,5,Antioquia,3758.0,Antioquia (ETC),2606.0,98.89,98.89,92.54,88.56,56.65,110.71,107.56,121.67,99.77,4.66,4.0,6.14,3.43,90.6,91.31,87.51,93.43,4.74,4.69,6.35,3.14,5.97,7.04,7.57,0.86
118,2023,5861,Venecia,5,Antioquia,3758.0,Antioquia (ETC),1784.0,83.74,83.74,81.35,60.44,51.08,95.01,100.14,90.03,88.62,3.64,3.15,5.1,2.18,86.67,91.26,77.45,87.34,9.69,5.59,17.45,10.48,12.44,13.18,17.25,5.24
119,2023,5873,Vigía del Fuerte,5,Antioquia,3758.0,Antioquia (ETC),2761.0,76.42,76.42,67.58,42.57,28.57,96.85,106.92,94.04,88.52,1.85,1.16,3.5,1.05,92.77,90.03,94.4,97.2,5.39,8.81,2.1,1.75,13.5,19.09,7.98,5.24
120,2023,5885,Yalí,5,Antioquia,3758.0,Antioquia (ETC),1576.0,73.6,73.6,73.91,59.85,34.26,80.58,88.31,85.42,53.39,3.73,2.64,4.94,5.45,83.97,85.92,76.79,89.09,12.3,11.44,18.27,5.45,9.5,8.45,13.83,6.36
121,2023,5887,Yarumal,5,Antioquia,3758.0,Antioquia (ETC),9023.0,79.37,79.36,71.54,69.51,51.37,93.93,84.3,106.19,99.8,2.58,1.94,3.63,1.38,92.25,93.41,88.36,97.35,5.17,4.64,8.01,1.27,8.02,8.05,11.4,1.7
122,2023,5890,Yolombó,5,Antioquia,3758.0,Antioquia (ETC),4591.0,74.17,74.17,64.44,65.88,46.4,84.16,78.98,94.54,81.26,4.28,3.39,5.82,3.62,90.93,91.79,87.61,93.96,4.79,4.82,6.57,2.41,9.43,10.52,11.93,3.82
123,2023,5893,Yondó,5,Antioquia,3758.0,Antioquia (ETC),4766.0,87.28,87.26,83.19,73.56,36.49,93.6,101.34,101.15,62.75,4.48,3.73,5.42,5.1,87.89,89.87,83.35,86.97,7.63,6.39,11.23,7.93,11.55,15.91,9.37,4.25
124,2023,5895,Zaragoza,5,Antioquia,3758.0,Antioquia (ETC),6598.0,105.58,105.58,95.95,84.38,44.95,121.75,125.25,135.26,93.68,4.05,2.59,6.87,3.12,93.8,95.3,90.63,93.93,2.15,2.11,2.51,2.95,11.04,13.11,11.88,2.77
125,2023,8001,Barranquilla,8,Atlántico,4909.0,Barranquilla,240867.0,99.12,98.64,93.5,85.39,58.45,106.37,109.59,110.23,95.3,1.87,1.93,1.89,0.94,90.99,91.71,87.71,94.45,7.14,6.36,10.4,4.62,6.86,7.71,7.51,1.78
126,2023,8078,Baranoa,8,Atlántico,3764.0,Atlántico (ETC),13603.0,89.63,89.59,84.55,81.14,54.6,96.58,97.73,100.59,88.62,2.64,2.95,2.23,2.02,88.76,90.64,85.17,90.29,8.6,6.41,12.6,7.68,7.32,8.41,8.25,3.47
127,2023,8137,Campo de la Cruz,8,Atlántico,3764.0,Atlántico (ETC),5547.0,89.47,89.47,83.34,69.19,42.05,99.42,106.71,101.92,80.99,3.29,3.55,3.41,1.98,87.08,85.94,84.01,94.27,9.63,10.51,12.58,3.75,11.39,15.16,10.41,1.97
128,2023,8141,Candelaria,8,Atlántico,3764.0,Atlántico (ETC),3921.0,83.04,83.01,75.46,74.8,41.15,89.19,91.72,97.97,63.11,2.84,2.7,2.78,2.94,87.7,90.18,82.34,89.04,9.47,7.11,14.89,8.02,12.43,14.72,12.95,8.02
129,2023,8296,Galapa,8,Atlántico,3764.0,Atlántico (ETC),14884.0,77.12,77.02,75.9,65.73,42.74,82.19,87.14,83.95,70.57,3.39,3.65,3.23,1.62,88.05,90.96,82.36,91.16,8.56,5.39,14.41,7.22,7.0,8.26,7.79,2.36
130,2023,8372,Juan de Acosta,8,Atlántico,3764.0,Atlántico (ETC),4546.0,85.55,85.42,84.99,66.64,44.73,90.56,100.89,85.8,70.09,2.65,2.89,2.12,3.03,95.87,95.47,95.84,96.57,1.49,1.63,2.04,0.4,7.96,9.55,7.22,6.87
131,2023,8421,Luruaco,8,Atlántico,3764.0,Atlántico (ETC),6789.0,81.87,81.85,79.53,66.55,44.44,89.94,94.29,87.39,82.96,2.04,1.59,2.48,1.27,90.92,92.37,87.18,91.82,7.04,6.03,10.34,6.91,8.03,10.63,8.28,2.12
132,2023,8433,Malambo,8,Atlántico,3960.0,Malambo,31027.0,89.79,89.37,86.14,74.12,49.38,97.67,104.67,97.7,87.3,2.64,3.27,2.06,1.3,93.53,93.43,92.53,96.02,3.83,3.3,5.41,2.69,6.23,7.56,6.18,2.12
133,2023,8436,Manatí,8,Atlántico,3764.0,Atlántico (ETC),5210.0,77.29,77.29,73.77,60.56,37.05,87.24,89.24,81.69,85.71,3.76,2.86,5.52,3.03,92.35,92.41,89.68,95.27,3.89,4.72,4.8,1.7,8.0,10.0,7.09,1.14
134,2023,8520,Palmar de Varela,8,Atlántico,3764.0,Atlántico (ETC),6406.0,90.34,90.31,88.26,76.55,56.15,95.83,105.02,93.36,83.27,1.9,2.42,1.56,0.38,89.85,89.65,87.18,93.98,8.25,7.93,11.26,5.65,6.56,9.14,5.42,2.38
135,2023,8549,Piojó,8,Atlántico,3764.0,Atlántico (ETC),1375.0,63.05,63.05,59.38,60.36,29.39,66.62,69.19,72.61,43.42,2.61,2.9,3.07,2.02,92.52,93.14,89.57,93.94,4.88,3.96,7.36,4.04,10.32,11.08,11.04,7.07
136,2023,8558,Polonuevo,8,Atlántico,3764.0,Atlántico (ETC),4246.0,70.3,70.21,65.85,57.0,42.82,77.01,80.25,76.57,66.62,1.69,1.18,1.71,2.04,90.02,89.47,87.3,95.24,8.29,9.35,11.0,2.72,7.9,8.69,10.05,2.27
137,2023,8560,Ponedera,8,Atlántico,3764.0,Atlántico (ETC),5889.0,78.45,78.45,76.82,58.17,32.73,84.41,94.86,81.49,57.46,4.36,3.88,5.24,3.08,86.54,86.86,81.99,92.12,9.11,9.26,12.77,4.81,11.93,14.07,12.58,7.31
138,2023,8573,Puerto Colombia,8,Atlántico,3764.0,Atlántico (ETC),10200.0,155.14,149.61,137.64,132.35,80.81,159.97,166.15,169.69,136.06,2.52,3.55,1.66,0.82,88.53,88.95,85.25,93.12,8.96,7.5,13.08,6.06,8.63,12.1,8.09,2.68
139,2023,8606,Repelón,8,Atlántico,3764.0,Atlántico (ETC),6364.0,83.96,83.96,82.22,64.89,36.81,92.38,100.33,93.51,67.87,1.38,1.01,1.84,2.09,90.18,89.56,88.53,90.51,8.44,9.43,9.63,7.4,10.92,12.86,11.9,6.27
140,2023,8634,Sabanagrande,8,Atlántico,3764.0,Atlántico (ETC),7462.0,92.31,92.25,92.71,77.43,54.53,97.88,106.94,93.26,83.84,1.92,1.97,2.03,1.16,90.09,89.51,88.56,92.35,7.99,8.51,9.41,6.49,5.58,6.93,5.4,1.5
141,2023,8638,Sabanalarga,8,Atlántico,3764.0,Atlántico (ETC),21481.0,93.64,93.54,89.98,80.27,55.28,100.13,105.68,101.16,87.45,3.09,3.14,3.4,1.57,91.18,90.53,89.48,94.91,5.74,6.32,7.11,3.52,7.44,10.52,6.38,2.52
142,2023,8675,Santa Lucía,8,Atlántico,3764.0,Atlántico (ETC),4163.0,60.8,60.8,61.68,40.63,23.2,68.7,75.95,66.31,57.42,2.14,1.21,3.4,4.12,85.35,88.39,78.34,82.77,12.5,10.41,18.27,13.11,17.46,16.67,23.42,11.61
143,2023,8685,Santo Tomás,8,Atlántico,3764.0,Atlántico (ETC),6246.0,67.36,67.13,69.05,51.34,33.08,72.53,83.99,67.83,53.67,4.18,3.87,5.51,1.96,88.67,85.49,88.7,95.48,7.15,10.64,5.8,2.55,9.57,14.05,7.61,0.39
144,2023,8758,Soledad,8,Atlántico,3765.0,Soledad,136557.0,92.4,92.09,89.1,75.3,58.77,104.43,104.68,96.73,125.2,2.75,2.64,2.97,2.14,92.4,93.83,89.31,93.99,4.85,3.54,7.72,3.87,5.88,5.7,6.57,2.24
145,2023,8770,Suan,8,Atlántico,3764.0,Atlántico (ETC),2885.0,82.18,82.18,74.74,65.25,41.89,93.83,94.49,97.35,92.32,0.73,1.05,0.6,2.97,89.48,89.76,85.52,92.88,9.78,9.19,13.87,7.12,8.07,13.3,4.58,0.71
146,2023,8832,Tubará,8,Atlántico,3764.0,Atlántico (ETC),3546.0,60.32,60.29,59.74,45.84,28.37,64.95,73.14,64.56,47.64,1.8,1.35,2.15,1.47,94.07,94.69,92.35,94.85,4.13,3.96,5.5,3.68,7.14,7.34,8.86,2.94
147,2023,8849,Usiacurí,8,Atlántico,3764.0,Atlántico (ETC),2599.0,60.6,60.56,64.06,50.98,28.07,63.68,71.52,62.23,43.39,2.81,1.69,4.24,1.07,91.88,94.21,87.45,94.12,5.3,4.1,8.3,4.81,6.71,4.8,12.18,2.14
148,2023,11001,"Bogotá, D.C.",11,"Bogotá, D.C.",3766.0,"Bogotá, D.C. (ETC)",1141573.0,92.9,92.4,86.97,86.48,64.42,100.88,97.91,108.19,107.3,2.82,2.69,3.17,2.16,89.4,91.87,84.26,91.35,7.78,5.44,12.57,6.5,7.55,7.11,10.98,3.2
149,2023,13001,Cartagena,13,Bolívar,4910.0,Cartagena,199692.0,110.16,109.99,106.77,97.17,62.16,119.55,125.32,125.71,101.43,3.32,3.08,3.59,2.39,88.67,91.03,84.07,89.96,8.01,5.89,12.34,7.65,8.26,8.21,10.64,3.65
150,2023,13006,Achí,13,Bolívar,3767.0,Bolívar (ETC),6074.0,96.99,96.99,85.07,82.7,50.68,112.46,108.48,120.93,96.22,2.9,1.22,4.34,4.87,95.75,97.27,94.11,93.73,1.35,1.51,1.55,1.41,8.33,10.8,6.34,2.69
151,2023,13030,Altos del Rosario,13,Bolívar,3767.0,Bolívar (ETC),3145.0,74.82,74.82,71.0,47.46,23.43,84.8,98.51,76.51,48.69,3.57,2.61,5.83,1.4,95.06,95.32,93.07,98.6,1.37,2.07,1.11,4.24,13.57,16.49,13.31,3.72
152,2023,13042,Arenal,13,Bolívar,3767.0,Bolívar (ETC),1934.0,100.52,100.52,94.09,78.58,35.65,114.22,125.37,119.41,64.35,1.57,1.11,2.5,0.63,93.62,92.14,93.69,97.48,4.81,6.75,3.82,1.89,11.78,15.93,10.72,3.14
153,2023,13052,Arjona,13,Bolívar,3767.0,Bolívar (ETC),15885.0,95.79,95.61,91.23,79.98,53.94,114.83,111.24,119.24,124.53,2.17,1.58,2.26,3.44,92.54,94.84,89.7,90.05,5.29,3.58,8.04,6.52,8.54,8.74,10.74,4.56
154,2023,13062,Arroyohondo,13,Bolívar,3767.0,Bolívar (ETC),1857.0,90.58,90.58,91.73,68.69,40.53,107.54,118.32,103.11,78.74,4.38,3.74,3.3,6.28,86.32,86.05,84.2,88.48,9.3,10.2,12.5,5.24,9.84,11.56,10.42,6.81
155,2023,13074,Barranco de Loba,13,Bolívar,3767.0,Bolívar (ETC),4139.0,99.88,99.88,95.87,82.83,33.38,111.77,123.61,114.97,68.3,5.18,3.59,7.54,3.16,87.9,88.91,83.39,93.69,6.93,7.5,9.07,3.16,10.75,14.13,9.66,1.94
156,2023,13140,Calamar,13,Bolívar,3767.0,Bolívar (ETC),5385.0,101.0,100.98,93.06,82.25,45.23,123.86,121.22,133.22,106.82,3.08,2.66,2.17,3.57,92.6,94.16,90.72,92.43,4.33,3.18,7.11,4.0,10.35,9.78,8.47,2.43
157,2023,13160,Cantagallo,13,Bolívar,3767.0,Bolívar (ETC),2051.0,100.29,100.29,94.11,73.0,35.47,114.92,129.68,112.48,70.64,5.77,6.1,5.29,3.11,83.94,82.07,82.09,95.34,10.29,11.83,12.63,1.55,11.44,17.0,7.92,1.04
158,2023,13188,Cicuco,13,Bolívar,3767.0,Bolívar (ETC),3581.0,88.08,88.08,81.03,69.9,43.54,101.82,102.35,107.08,83.72,3.03,2.26,3.25,1.35,94.05,96.38,92.24,92.7,2.91,1.36,4.51,5.95,10.71,11.13,11.19,2.7
159,2023,13212,Córdoba,13,Bolívar,3767.0,Bolívar (ETC),3591.0,98.22,98.22,86.24,95.0,47.42,112.87,103.55,134.55,97.25,3.86,2.86,4.22,4.75,89.8,89.57,88.58,91.4,6.34,7.57,7.2,3.85,13.47,13.35,17.58,4.98
160,2023,13222,Clemencia,13,Bolívar,3767.0,Bolívar (ETC),3674.0,84.43,84.43,83.94,63.66,38.75,98.18,106.97,95.07,82.74,1.99,1.81,2.73,2.08,91.2,89.46,91.11,91.96,6.81,8.73,6.16,5.95,8.33,10.54,8.48,4.17
161,2023,13244,El Carmen de Bolívar,13,Bolívar,3767.0,Bolívar (ETC),16354.0,101.01,101.01,97.3,80.51,53.16,126.98,120.05,119.01,174.79,2.74,1.83,3.89,3.2,92.18,93.52,89.03,92.21,5.07,4.65,7.08,4.6,8.65,10.46,9.17,2.07
162,2023,13248,El Guamo,13,Bolívar,3767.0,Bolívar (ETC),1764.0,81.12,81.12,74.86,68.96,39.12,93.48,89.48,105.7,81.29,1.47,1.57,1.47,1.06,93.57,94.33,89.93,98.4,4.95,4.09,8.61,0.53,10.84,14.17,10.62,5.32
163,2023,13268,El Peñón,13,Bolívar,3767.0,Bolívar (ETC),1988.0,83.55,83.55,77.37,61.92,34.19,92.3,103.32,85.46,57.19,3.76,3.78,4.21,0.56,90.14,88.07,91.4,97.77,6.1,8.14,4.39,1.68,12.21,13.88,11.05,1.72
164,2023,13300,Hatillo de Loba,13,Bolívar,3767.0,Bolívar (ETC),3310.0,90.76,90.76,81.92,71.84,34.27,106.89,111.24,115.96,70.79,2.24,1.41,3.04,2.03,92.07,91.86,90.53,94.78,5.69,6.73,6.43,3.19,10.86,12.92,11.64,2.61
165,2023,13430,Magangué,13,Bolívar,3768.0,Magangué,31789.0,85.36,85.31,80.53,69.23,42.02,96.02,99.51,97.77,80.68,3.89,3.29,4.78,2.76,88.39,90.3,83.45,90.7,7.72,6.41,11.77,6.54,10.62,11.64,12.42,4.42
166,2023,13433,Mahates,13,Bolívar,3767.0,Bolívar (ETC),6282.0,92.5,92.5,88.49,73.06,54.65,122.0,107.92,107.48,190.33,2.17,2.26,1.67,1.17,92.15,93.51,88.64,94.43,5.68,4.23,9.69,4.4,6.99,7.9,7.22,3.5
167,2023,13440,Margarita,13,Bolívar,3767.0,Bolívar (ETC),2468.0,84.48,84.48,75.99,68.03,47.62,92.79,93.06,91.47,82.71,3.3,2.28,4.6,2.55,89.18,86.84,87.52,95.54,7.52,10.88,7.88,1.91,10.69,15.13,9.86,2.55
168,2023,13442,María la Baja,13,Bolívar,3767.0,Bolívar (ETC),11883.0,92.18,92.18,90.21,68.43,40.37,108.68,115.08,107.25,90.27,3.7,3.3,4.28,3.85,87.83,88.19,84.93,87.23,8.47,8.5,10.79,8.92,11.68,12.87,13.63,7.41
169,2023,13458,Montecristo,13,Bolívar,3767.0,Bolívar (ETC),4318.0,74.34,74.34,74.97,45.79,13.16,81.19,104.71,68.68,29.21,7.98,5.63,12.91,10.63,79.22,82.52,65.46,84.38,12.8,11.85,21.63,5.0,14.54,15.95,13.48,2.5
170,2023,13468,Mompós,13,Bolívar,3767.0,Bolívar (ETC),10941.0,98.8,98.79,94.26,77.46,45.36,112.92,119.48,113.15,94.18,5.54,4.03,7.22,6.17,90.42,91.61,88.22,90.16,4.04,4.37,4.56,3.67,10.27,12.6,10.62,3.75
171,2023,13473,Morales,13,Bolívar,3767.0,Bolívar (ETC),5684.0,78.31,78.31,76.79,53.87,28.18,97.11,103.13,96.4,80.11,6.28,5.0,9.39,6.11,89.6,89.91,85.65,93.15,4.13,5.08,4.96,0.73,10.59,13.32,10.8,1.71
172,2023,13490,Norosi,13,Bolívar,3767.0,Bolívar (ETC),2572.0,93.04,93.04,98.55,48.65,16.2,102.68,135.35,78.43,34.64,6.59,4.84,12.33,4.9,81.99,83.63,69.44,88.24,11.42,11.53,18.23,6.86,14.74,17.07,16.67,0.98
173,2023,13549,Pinillos,13,Bolívar,3767.0,Bolívar (ETC),6437.0,81.3,81.3,74.94,63.29,39.02,92.17,93.6,93.32,77.11,4.77,2.98,7.3,4.39,86.69,87.54,81.92,89.44,8.54,9.47,10.79,6.17,12.05,15.63,12.97,2.47
174,2023,13580,Regidor,13,Bolívar,3767.0,Bolívar (ETC),1838.0,74.76,74.76,72.72,55.06,30.55,89.34,95.31,88.68,72.73,3.5,1.17,7.3,7.91,89.89,90.13,87.83,90.65,6.61,8.7,4.87,1.44,10.63,15.18,8.19,1.44
175,2023,13600,Río Viejo,13,Bolívar,3767.0,Bolívar (ETC),2452.0,74.23,74.23,71.42,56.35,25.52,88.3,97.53,89.18,59.54,2.73,1.17,5.9,2.45,87.93,94.83,72.25,91.41,9.34,4.0,21.85,6.13,12.57,12.2,16.75,6.13
176,2023,13620,San Cristóbal,13,Bolívar,3767.0,Bolívar (ETC),1823.0,82.39,82.39,83.03,66.23,41.45,93.86,104.08,89.4,80.92,0.95,0.67,1.58,1.02,96.01,96.14,95.07,97.96,3.04,3.2,3.35,1.02,9.43,7.86,11.44,4.08
177,2023,13647,San Estanislao,13,Bolívar,3767.0,Bolívar (ETC),4100.0,87.9,87.9,84.93,74.77,55.36,95.1,103.28,92.84,79.74,2.24,1.83,3.19,1.66,90.85,91.33,88.08,91.53,6.91,6.85,8.72,6.81,9.51,11.24,11.14,4.97
178,2023,13650,San Fernando,13,Bolívar,3767.0,Bolívar (ETC),3246.0,62.42,62.42,60.77,38.18,23.25,72.49,86.8,64.36,48.58,3.42,3.24,4.5,2.28,87.92,85.36,87.94,92.69,8.66,11.39,7.56,5.02,14.64,17.97,14.15,1.37
179,2023,13654,San Jacinto,13,Bolívar,3767.0,Bolívar (ETC),5306.0,91.12,91.12,85.06,78.54,50.73,106.03,105.8,113.06,95.2,3.75,1.38,6.16,4.37,90.18,94.79,82.73,90.96,6.07,3.83,11.11,4.67,8.32,7.43,12.98,3.31
180,2023,13655,San Jacinto del Cauca,13,Bolívar,3767.0,Bolívar (ETC),2614.0,77.2,77.2,69.7,55.38,35.92,94.15,91.83,101.79,79.81,3.33,2.87,4.54,3.47,85.32,88.02,77.3,87.64,11.35,9.11,18.16,8.88,13.24,14.11,16.73,6.56
181,2023,13657,San Juan Nepomuceno,13,Bolívar,3767.0,Bolívar (ETC),7746.0,92.62,92.62,89.3,77.25,58.45,107.0,108.53,107.39,105.76,3.25,3.33,2.85,3.19,93.46,94.07,92.38,93.51,3.29,2.61,4.77,3.29,6.32,6.0,7.53,3.19
182,2023,13667,San Martín de Loba,13,Bolívar,3767.0,Bolívar (ETC),3923.0,107.26,107.26,102.39,82.38,47.8,129.8,134.01,134.0,105.04,8.39,5.4,13.33,7.36,88.51,91.44,82.61,89.83,3.1,3.16,4.06,2.81,9.37,9.98,11.63,4.55
183,2023,13670,San Pablo,13,Bolívar,3767.0,Bolívar (ETC),7446.0,92.2,92.17,88.12,75.47,35.72,104.16,112.92,108.96,68.49,4.22,2.61,6.26,5.65,92.66,94.88,90.42,88.04,3.12,2.52,3.32,6.31,9.35,10.36,9.19,8.64
184,2023,13673,Santa Catalina,13,Bolívar,3767.0,Bolívar (ETC),3418.0,94.79,94.41,86.04,77.3,51.5,109.45,106.59,119.19,101.06,3.15,3.94,2.91,1.38,90.51,93.83,85.29,91.06,6.34,2.24,11.81,7.57,9.88,12.81,8.46,2.52
185,2023,13683,Santa Rosa,13,Bolívar,3767.0,Bolívar (ETC),4985.0,77.63,77.63,75.31,60.77,35.07,88.81,93.66,89.08,69.42,1.48,1.67,0.83,0.63,90.23,93.96,83.13,89.45,8.3,4.38,16.04,9.92,10.08,9.8,11.95,3.16
186,2023,13688,Santa Rosa del Sur,13,Bolívar,3767.0,Bolívar (ETC),8662.0,116.57,116.21,122.6,84.11,40.18,132.45,147.51,118.06,109.75,5.6,4.37,7.84,4.66,87.9,90.82,81.08,86.15,6.5,4.81,11.08,9.19,8.75,8.49,11.43,4.26
187,2023,13744,Simití,13,Bolívar,3767.0,Bolívar (ETC),4517.0,81.87,81.87,80.09,61.92,36.95,90.26,100.1,84.22,58.79,5.46,4.8,7.03,4.53,87.79,88.7,82.97,89.07,6.76,6.49,10.0,6.4,9.0,11.09,10.34,3.2
188,2023,13760,Soplaviento,13,Bolívar,3767.0,Bolívar (ETC),2204.0,73.05,73.05,72.45,63.04,39.39,83.17,82.75,87.36,76.86,2.01,1.18,2.39,2.44,92.6,94.23,88.74,94.72,5.39,4.59,8.87,2.85,8.95,8.65,12.97,2.44
189,2023,13780,Talaigua Nuevo,13,Bolívar,3767.0,Bolívar (ETC),3285.0,92.18,92.18,86.54,74.54,47.07,106.36,104.96,107.34,93.75,2.24,1.55,2.4,3.68,92.81,92.44,92.06,93.14,4.96,6.01,5.54,3.19,8.45,8.5,8.03,2.45
190,2023,13810,Tiquisio,13,Bolívar,3767.0,Bolívar (ETC),5244.0,103.81,103.81,99.87,70.07,35.14,118.67,134.1,116.98,71.58,4.68,2.47,8.97,5.77,88.8,89.87,83.33,91.83,6.52,7.66,7.7,2.4,13.05,16.25,12.52,2.64
191,2023,13836,Turbaco,13,Bolívar,3767.0,Bolívar (ETC),22728.0,99.58,99.38,97.68,81.04,58.4,115.62,113.92,112.66,132.1,3.87,3.54,3.95,4.41,87.16,90.77,81.47,86.55,8.98,5.69,14.58,9.04,8.58,8.82,10.8,4.18
